system_time_stamp,time,left_x,left_y,left_valid,left_pupil,left_pupil_valid,right_x,right_y,right_valid,right_pupil,right_pupil_valid,gaze_x,gaze_y,pupil_size,events
438027285951,9802.9,1321.7799,497.504,1,3.0744,1,1158.0505,344.4886,1,3.0731,1,1239.9152,420.9963,3.0738,
438027289952,9806.9,1325.2494,477.5908,1,3.0905,1,1164.6168,342.1317,1,3.035,1,1244.9331,409.8613,3.0627,
438027293950,9810.9,1333.9624,501.9181,1,3.0378,1,1157.201,329.7594,1,3.0629,1,1245.5817,415.8387,3.0503,
438027297950,9814.9,1332.1251,481.7086,1,3.0568,1,1156.4283,356.5246,1,3.0463,1,1244.2767,419.1166,3.0515,
438027301951,9818.9,1335.1105,478.0028,1,3.069,1,1161.0325,341.2291,1,3.0522,1,1248.0715,409.616,3.0606,
438027305951,9822.9,1334.5533,475.4645,1,3.0427,1,1175.2586,336.6368,1,3.0476,1,1254.9059,406.0506,3.0452,
438027309950,9826.9,1325.2526,476.365,1,3.024,1,1161.4625,331.748,1,3.0571,1,1243.3575,404.0565,3.0406,
438027313950,9830.9,1336.519,480.771,1,3.0423,1,1159.7852,331.3204,1,3.1098,1,1248.1521,406.0457,3.0761,
438027317951,9834.9,1332.571,488.6945,1,3.0064,1,1166.833,335.4966,1,3.0596,1,1249.702,412.0956,3.033,
438027321950,9838.9,1351.3792,515.4644,1,2.8961,1,1164.1407,322.5413,1,3.1028,1,1257.76,419.0029,2.9994,
438027325951,9842.9,1336.1607,476.1133,1,3.0723,1,1171.3347,348.9169,1,3.0259,1,1253.7477,412.5151,3.0491,
438027329951,9846.9,1342.2966,504.5428,1,3.0021,1,1156.7309,330.5527,1,3.0857,1,1249.5138,417.5478,3.0439,
438027333951,9850.9,1343.9462,496.0768,1,3.0015,1,1149.5512,342.7,1,3.0387,1,1246.7487,419.3884,3.0201,
438027337950,9854.9,1338.9955,492.4898,1,3.0399,1,1166.2735,351.2619,1,3.0415,1,1252.6345,421.8758,3.0407,
438027341951,9858.9,1337.9994,486.3032,1,3.0619,1,1159.6881,347.2412,1,3.0213,1,1248.8437,416.7722,3.0416,
438027345950,9862.9,1331.6279,499.267,1,2.9965,1,1153.4361,352.3773,1,3.0339,1,1242.532,425.8222,3.0152,
438027349951,9866.9,1328.4433,487.7104,1,3.0392,1,1148.4703,334.3625,1,3.0696,1,1238.4568,411.0364,3.0544,
438027353951,9870.9,1327.0449,496.5503,1,3.0451,1,1141.0168,345.0954,1,3.073,1,1234.0308,420.8229,3.059,
438027357951,9874.9,1330.7252,496.1582,1,3.0117,1,1149.2848,336.3142,1,3.0519,1,1240.005,416.2362,3.0318,
438027361949,9878.9,1313.7583,482.4258,1,3.0326,1,1158.0298,351.9859,1,3.0235,1,1235.8941,417.2058,3.0281,
438027365951,9882.9,1319.6254,489.3509,1,3.0445,1,1154.6865,345.3034,1,3.055,1,1237.156,417.3271,3.0497,
438027369950,9886.9,1328.8767,493.4587,1,3.0159,1,1177.702,352.9361,1,3.0231,1,1253.2894,423.1974,3.0195,
438027373951,9890.9,1335.2037,496.0751,1,2.9977,1,1168.1709,364.4799,1,2.9798,1,1251.6873,430.2775,2.9887,
438027377950,9894.9,1331.9785,509.2519,1,2.9736,1,1152.7655,350.5826,1,3.0215,1,1242.372,429.9172,2.9975,
438027381951,9898.9,1337.7306,511.6742,1,2.9905,1,1173.364,342.25,1,3.046,1,1255.5473,426.9621,3.0182,
438027385950,9902.9,1341.3945,528.6971,1,2.9081,1,1154.1311,345.7912,1,3.0167,1,1247.7628,437.2442,2.9624,
438027389951,9906.9,1331.3678,501.1343,1,3.0079,1,1164.1671,352.8176,1,3.0019,1,1247.7674,426.9759,3.0049,
438027393949,9910.9,1341.5553,496.4463,1,3.0257,1,1160.1566,362.7638,1,2.963,1,1250.8559,429.6051,2.9944,
438027397951,9914.9,1349.4208,504.3694,1,2.9763,1,1155.9532,352.2507,1,3.0101,1,1252.687,428.3101,2.9932,
438027401951,9918.9,1332.1556,484.9854,1,3.0177,1,1166.5858,344.6937,1,3.0437,1,1249.3707,414.8395,3.0307,
438027405951,9922.9,1339.1848,516.3383,1,2.9306,1,1166.6144,362.1532,1,2.971,1,1252.8996,439.2457,2.9508,
438027409950,9926.9,1337.8238,474.5959,1,2.9937,1,1158.8413,336.8798,1,3.0285,1,1248.3326,405.7378,3.0111,
438027413951,9930.9,1337.7766,478.2384,1,3.0099,1,1157.9304,344.7259,1,3.0135,1,1247.8535,411.4822,3.0117,
438027417951,9934.9,1341.4794,477.3523,1,2.9765,1,1167.6627,331.4974,1,3.0311,1,1254.571,404.4248,3.0038,
438027421951,9938.9,1352.0798,477.888,1,2.9631,1,1160.376,321.4497,1,3.0583,1,1256.2279,399.6688,3.0107,
438027425953,9942.9,1335.863,479.7878,1,2.9893,1,1159.5545,344.957,1,3.0098,1,1247.7088,412.3724,2.9996,
438027429953,9946.9,1328.7851,477.702,1,3.0056,1,1157.2037,337.622,1,3.0187,1,1242.9944,407.662,3.0121,
438027433951,9950.9,1352.5924,518.9642,1,2.8886,1,1179.5191,341.4204,1,2.994,1,1266.0558,430.1923,2.9413,
438027437953,9954.9,1333.3617,490.2294,1,2.9962,1,1149.5381,366.7104,1,2.953,1,1241.4499,428.4699,2.9746,
438027441953,9958.9,1331.3288,491.7583,1,2.9745,1,1161.6375,341.2288,1,2.9925,1,1246.4832,416.4935,2.9835,
438027445952,9962.9,1363.257,528.4226,1,2.9175,1,1167.6431,345.773,1,3.0111,1,1265.45,437.0978,2.9643,
438027449953,9966.9,1346.4093,495.9476,1,2.9676,1,1152.3243,361.3129,1,2.9333,1,1249.3668,428.6302,2.9505,
438027453951,9970.9,1368.6947,498.3353,1,2.9226,1,1163.0819,330.9661,1,2.9842,1,1265.8883,414.6507,2.9534,
438027457951,9974.9,1356.4302,497.3084,1,2.9482,1,1166.0113,336.7257,1,2.9778,1,1261.2207,417.0171,2.963,
438027461953,9978.9,1346.5792,514.0894,1,2.8915,1,1148.0844,339.7295,1,3.019,1,1247.3318,426.9095,2.9552,
438027465953,9982.9,1327.5874,500.5317,1,2.9122,1,1160.4737,361.7836,1,2.9737,1,1244.0306,431.1576,2.943,
438027469953,9986.9,1331.7333,475.2736,1,2.9923,1,1166.5036,343.0109,1,2.9943,1,1249.1184,409.1422,2.9933,
438027473952,9990.9,1341.0603,494.954,1,2.9483,1,1156.9918,348.4241,1,2.9593,1,1249.0261,421.6891,2.9538,
438027477952,9994.9,1328.7607,497.8877,1,2.9281,1,1154.738,336.1416,1,3.0305,1,1241.7494,417.0147,2.9793,
438027481952,9998.9,1342.4628,506.8522,1,2.9239,1,1171.6932,338.4348,1,3.0208,1,1257.078,422.6435,2.9724,
438027485953,10002.9,1332.5462,500.86,1,2.9056,1,1164.1108,357.8015,1,2.9558,1,1248.3285,429.3308,2.9307,
438027489953,10006.9,1331.868,460.5346,1,2.9964,1,1163.2773,313.4527,1,3.0578,1,1247.5726,386.9937,3.0271,
438027493952,10010.9,1341.1153,481.9679,1,2.9357,1,1161.7203,366.0116,1,2.9595,1,1251.4178,423.9897,2.9476,
438027497952,10014.9,1331.7921,472.2029,1,2.9593,1,1162.0785,352.3659,1,2.9504,1,1246.9353,412.2844,2.9549,
438027501952,10018.9,1330.1427,508.7148,1,2.8702,1,1153.0894,343.7123,1,2.9777,1,1241.616,426.2136,2.9239,
438027505950,10022.9,1336.7445,486.9735,1,2.9533,1,1170.722,353.4591,1,2.9474,1,1253.7333,420.2163,2.9504,
438027509951,10026.9,1342.725,492.9497,1,2.9418,1,1161.3309,352.0292,1,2.9642,1,1252.0279,422.4895,2.953,
438027513952,10030.9,1341.5531,494.9535,1,2.9532,1,1156.067,335.0828,1,3.0002,1,1248.8101,415.0181,2.9767,
438027517951,10034.9,1335.0375,469.2422,1,3.0103,1,1168.5484,337.4306,1,3.02,1,1251.793,403.3364,3.0152,
438027521952,10038.9,1344.5625,509.4114,1,2.8728,1,1163.4857,355.5986,1,2.9478,1,1254.0241,432.505,2.9103,
438027525951,10042.9,1351.9786,505.778,1,2.9064,1,1151.9887,311.5253,1,3.0372,1,1251.9836,408.6517,2.9718,
438027529951,10046.9,1338.8735,485.6087,1,2.9974,1,1162.8812,344.0246,1,2.9897,1,1250.8773,414.8167,2.9935,
438027533950,10050.9,1347.7381,500.757,1,2.9386,1,1156.505,327.9542,1,3.0185,1,1252.1215,414.3556,2.9786,
438027537951,10054.9,1322.3911,495.1121,1,2.9453,1,1155.5269,328.8523,1,3.0101,1,1238.959,411.9822,2.9777,
438027541952,10058.9,1338.7172,488.8185,1,2.9528,1,1172.0091,354.9145,1,2.9669,1,1255.3631,421.8665,2.9599,
438027545952,10062.9,1351.287,487.6904,1,2.9099,1,1170.9386,344.4193,1,2.988,1,1261.1128,416.0549,2.949,
438027549952,10066.9,1348.6483,482.6245,1,2.9186,1,1173.8828,337.8783,1,2.9854,1,1261.2655,410.2514,2.952,
438027553952,10070.9,1354.9678,489.4893,1,2.8896,1,1156.9838,305.4505,1,3.0845,1,1255.9758,397.4699,2.9871,
438027557952,10074.9,1351.0927,510.3564,1,2.8306,1,1162.3289,348.4558,1,2.9751,1,1256.7108,429.4061,2.9029,
438027561952,10078.9,1342.1805,518.8158,1,2.8832,1,1172.3729,345.1563,1,2.985,1,1257.2767,431.986,2.9341,
438027565952,10082.9,1337.4828,493.2803,1,2.9542,1,1159.5723,354.9077,1,2.9846,1,1248.5275,424.094,2.9694,
438027569952,10086.9,1341.4437,490.7757,1,2.9657,1,1169.6251,356.7315,1,2.9386,1,1255.5344,423.7536,2.9521,
438027573952,10090.9,1340.5542,492.2052,1,2.9373,1,1156.6088,349.2529,1,3.0068,1,1248.5815,420.7291,2.972,
438027577952,10094.9,1357.1205,495.1477,1,2.9774,1,1150.0367,346.5193,1,2.9853,1,1253.5786,420.8335,2.9814,
438027581951,10098.9,1351.1015,500.906,1,2.9203,1,1147.2162,340.1587,1,3.0386,1,1249.1588,420.5323,2.9794,
438027585952,10102.9,1337.3024,511.9053,1,2.8967,1,1179.3135,348.9481,1,2.9852,1,1258.308,430.4267,2.941,
438027589952,10106.9,1345.3737,495.1599,1,3.0176,1,1168.2493,367.5251,1,2.9531,1,1256.8115,431.3425,2.9854,
438027593952,10110.9,1332.1484,486.7824,1,3.0027,1,1170.9509,345.5968,1,2.9804,1,1251.5496,416.1896,2.9916,
438027597952,10114.9,1341.6497,477.1278,1,3.0255,1,1157.1338,316.5856,1,3.0565,1,1249.3917,396.8567,3.041,
438027601952,10118.9,1345.4073,513.6387,1,2.9185,1,1155.7243,325.9659,1,3.0177,1,1250.5658,419.8023,2.9681,
438027605951,10122.9,1347.4083,489.9855,1,2.9803,1,1165.9376,355.0019,1,2.9735,1,1256.6729,422.4937,2.9769,
438027609953,10126.9,1353.9844,514.8978,1,2.954,1,1167.1453,358.7713,1,2.9291,1,1260.5648,436.8346,2.9416,
438027613952,10130.9,1338.5305,502.0489,1,2.9394,1,1151.5838,348.5395,1,2.9969,1,1245.0572,425.2942,2.9682,
438027617952,10134.9,1337.0511,522.7715,1,2.8876,1,1157.1756,334.8652,1,3.0453,1,1247.1134,428.8183,2.9664,
438027621952,10138.9,1328.4373,505.3835,1,2.9112,1,1163.0588,375.313,1,2.9333,1,1245.748,440.3483,2.9223,
438027625952,10142.9,1338.3167,502.76,1,2.9481,1,1153.2804,356.7466,1,2.9668,1,1245.7986,429.7533,2.9574,
438027629951,10146.9,1349.4688,499.804,1,2.8985,1,1168.6448,360.0221,1,2.96,1,1259.0568,429.9131,2.9292,
438027633953,10150.9,1366.003,488.1305,1,2.9582,1,1172.3011,336.3802,1,2.9932,1,1269.152,412.2553,2.9757,
438027637952,10154.9,1341.1528,520.8278,1,2.8887,1,1174.3137,350.7277,1,2.9601,1,1257.7333,435.7777,2.9244,
438027641952,10158.9,1355.2123,507.8944,1,2.9451,1,1165.4228,339.1438,1,3.0145,1,1260.3176,423.5191,2.9798,
438027645952,10162.9,1345.5858,481.6973,1,2.9258,1,1182.8062,380.8441,1,2.9029,1,1264.196,431.2707,2.9144,
438027649953,10166.9,1346.9832,492.3888,1,2.951,1,1158.8307,347.2949,1,2.9575,1,1252.907,419.8418,2.9542,
438027653952,10170.9,1338.9441,496.0537,1,2.9589,1,1171.7666,369.8205,1,2.946,1,1255.3554,432.9371,2.9525,
438027657953,10174.9,1337.5331,489.6172,1,2.919,1,1150.2546,328.6584,1,3.0149,1,1243.8939,409.1378,2.9669,
438027661952,10178.9,1324.6265,486.9681,1,3.0019,1,1151.4054,319.8609,1,3.0214,1,1238.016,403.4145,3.0117,
438027665953,10182.9,1336.6727,488.3459,1,2.9379,1,1160.8405,334.8308,1,3.0276,1,1248.7566,411.5883,2.9828,
438027669953,10186.9,1354.1774,485.0279,1,2.8949,1,1174.7095,367.7208,1,2.9228,1,1264.4435,426.3743,2.9088,
438027673953,10190.9,1345.2113,514.2596,1,2.9117,1,1171.6271,331.4889,1,3.0092,1,1258.4192,422.8743,2.9605,
438027677952,10194.9,1358.3575,474.3696,1,2.9705,1,1172.3633,341.5959,1,2.9632,1,1265.3604,407.9828,2.9669,
438027681953,10198.9,1343.8873,475.9963,1,2.9436,1,1148.0232,328.1937,1,3.0415,1,1245.9552,402.095,2.9925,
438027685952,10202.9,1335.7479,488.2143,1,2.9148,1,1182.0443,369.9112,1,2.9252,1,1258.8961,429.0627,2.92,
438027689950,10206.9,1347.8027,507.756,1,2.8751,1,1161.1332,321.9047,1,3.029,1,1254.468,414.8303,2.9521,
438027693950,10210.9,1346.9109,495.7392,1,2.9253,1,1173.3506,343.2057,1,2.9636,1,1260.1307,419.4725,2.9445,
438027697950,10214.9,1334.0882,501.0271,1,2.9207,1,1158.9082,328.879,1,3.0334,1,1246.4982,414.953,2.977,
438027701950,10218.9,1359.6796,487.6167,1,2.9505,1,1173.9946,347.7646,1,2.9531,1,1266.8371,417.6906,2.9518,
438027705949,10222.9,1350.7005,479.155,1,2.9885,1,1162.1313,358.5875,1,2.932,1,1256.4159,418.8712,2.9603,
438027709950,10226.9,1361.7106,483.4675,1,2.9315,1,1160.6768,366.2641,1,2.9318,1,1261.1937,424.8658,2.9317,
438027713950,10230.9,1344.0134,485.4348,1,2.9626,1,1171.8689,369.2447,1,2.9051,1,1257.9412,427.3398,2.9339,
438027717950,10234.9,1333.022,501.325,1,2.9204,1,1173.4457,335.4426,1,2.999,1,1253.2339,418.3838,2.9597,
438027721950,10238.9,1332.5066,506.335,1,2.9353,1,1184.3316,356.8528,1,2.9567,1,1258.4191,431.5939,2.946,
438027725950,10242.9,1320.9222,485.5356,1,2.9674,1,1163.4394,329.0794,1,3.029,1,1242.1808,407.3075,2.9982,
438027729948,10246.9,1348.7298,485.7569,1,2.9188,1,1165.1905,351.9539,1,2.9494,1,1256.9602,418.8554,2.9341,
438027733949,10250.9,1338.2455,477.4665,1,2.9689,1,1175.2253,332.9817,1,3.0012,1,1256.7354,405.2241,2.9851,
438027737949,10254.9,1324.6093,480.7415,1,2.9314,1,1152.0909,351.2222,1,2.9597,1,1238.3501,415.9818,2.9456,
438027741949,10258.9,1354.8945,465.8998,1,2.9458,1,1177.6657,370.2028,1,2.9159,1,1266.2801,418.0513,2.9308,
438027745949,10262.9,1349.7031,486.8762,1,2.8878,1,1164.7739,353.302,1,2.9446,1,1257.2385,420.0891,2.9162,
438027749949,10266.9,1346.1698,467.8709,1,2.948,1,1156.978,342.4692,1,2.9454,1,1251.5739,405.1701,2.9467,
438027753948,10270.9,1340.221,487.7504,1,2.8891,1,1167.4067,362.5142,1,2.9247,1,1253.8138,425.1323,2.9069,
438027757949,10274.9,1341.5574,496.8745,1,2.8641,1,1167.1488,369.3278,1,2.8867,1,1254.3531,433.1012,2.8754,
438027761949,10278.9,1341.4874,483.1083,1,2.8994,1,1173.3626,320.7872,1,2.9957,1,1257.425,401.9478,2.9475,
438027765948,10282.9,1330.2399,487.6603,1,2.9508,1,1166.9491,356.1811,1,2.9353,1,1248.5945,421.9207,2.9431,
438027769948,10286.9,1325.9771,497.5796,1,2.916,1,1151.1732,349.9208,1,2.9357,1,1238.5752,423.7502,2.9259,
438027773948,10290.9,1334.1986,478.8816,1,2.9545,1,1148.9159,346.1225,1,2.9643,1,1241.5572,412.502,2.9594,
438027777947,10294.9,1341.0873,459.997,1,2.9793,1,1147.5506,326.3767,1,2.9877,1,1244.319,393.1868,2.9835,
438027781948,10298.9,1338.8733,480.9206,1,2.935,1,1168.1049,347.8903,1,2.9121,1,1253.4891,414.4054,2.9235,
438027785949,10302.9,1346.1994,486.7749,1,2.9005,1,1163.9052,328.0887,1,2.9637,1,1255.0523,407.4318,2.9321,
438027789949,10306.9,1348.4604,493.9985,1,2.8874,1,1165.4744,344.5071,1,2.9376,1,1256.9674,419.2528,2.9125,
438027793949,10310.9,1329.7917,485.0188,1,2.9221,1,1169.785,350.2732,1,2.9537,1,1249.7883,417.646,2.9379,
438027797948,10314.9,1347.204,496.3778,1,2.8634,1,1153.2454,342.1177,1,2.9574,1,1250.2247,419.2478,2.9104,
438027801947,10318.9,1332.3643,490.4847,1,2.8973,1,1166.8152,356.7708,1,2.91,1,1249.5898,423.6278,2.9036,
438027805949,10322.9,1336.4694,483.1264,1,2.8523,1,1158.4587,336.2005,1,2.9683,1,1247.4641,409.6634,2.9103,
438027809948,10326.9,1324.3317,495.2949,1,2.8459,1,1161.8404,326.995,1,2.964,1,1243.086,411.1449,2.905,
438027813949,10330.9,1308.6425,474.6336,1,2.9763,1,1168.582,347.3951,1,2.9312,1,1238.6123,411.0143,2.9538,
438027817949,10334.9,1335.4098,504.4581,1,2.9071,1,1159.3866,325.918,1,2.9974,1,1247.3982,415.1881,2.9523,
438027821949,10338.9,1342.9329,504.2828,1,2.8843,1,1158.9584,338.4709,1,2.9705,1,1250.9457,421.3768,2.9274,
438027825948,10342.9,1339.012,469.7623,1,2.9511,1,1160.4041,321.1416,1,3.0061,1,1249.708,395.452,2.9786,
438027829949,10346.9,1348.1376,470.9827,1,2.9019,1,1162.8892,335.7774,1,2.9544,1,1255.5134,403.3801,2.9281,
438027833949,10350.9,1354.5261,487.5284,1,2.8794,1,1167.8878,328.2753,1,2.9807,1,1261.207,407.9019,2.9301,
438027837948,10354.9,1345.7079,477.9724,1,2.9302,1,1147.554,324.9875,1,2.9912,1,1246.631,401.4799,2.9607,
438027841949,10358.9,1345.5486,519.1448,1,2.8309,1,1171.2579,366.6303,1,2.8841,1,1258.4033,442.8875,2.8575,
438027845948,10362.9,1345.2818,477.1804,1,2.9107,1,1167.3706,331.9302,1,2.9683,1,1256.3262,404.5553,2.9395,
438027849947,10366.9,1334.0243,466.656,1,2.9651,1,1164.4804,339.5932,1,2.9773,1,1249.2523,403.1246,2.9712,
438027853949,10370.9,1331.0251,487.5052,1,2.8955,1,1165.8762,363.1979,1,2.9129,1,1248.4507,425.3516,2.9042,
438027857948,10374.9,1336.3884,479.268,1,2.903,1,1172.2829,331.5337,1,2.9868,1,1254.3356,405.4008,2.9449,
438027861948,10378.9,1329.4093,467.4158,1,2.9225,1,1177.2673,336.1226,1,2.956,1,1253.3383,401.7692,2.9393,
438027865949,10382.9,1344.8544,493.2823,1,2.8626,1,1160.6796,336.6265,1,2.9756,1,1252.767,414.9544,2.9191,
438027869949,10386.9,1337.9256,473.1797,1,2.9042,1,1168.8928,356.0194,1,2.9342,1,1253.4092,414.5996,2.9192,
438027873949,10390.9,1355.2074,498.1057,1,2.8514,1,1165.5634,335.4351,1,2.9877,1,1260.3854,416.7704,2.9196,
438027877949,10394.9,1333.506,475.829,1,2.9339,1,1174.2044,333.9454,1,2.9641,1,1253.8552,404.8872,2.949,
438027881949,10398.9,1327.1492,478.9227,1,2.8867,1,1170.0354,349.3618,1,2.917,1,1248.5923,414.1422,2.9018,
438027885948,10402.9,1346.154,488.7006,1,2.8286,1,1163.6187,336.3242,1,2.9612,1,1254.8863,412.5124,2.8949,
438027889949,10406.9,1340.4698,529.1417,1,2.7816,1,1163.9108,335.8731,1,2.9525,1,1252.1903,432.5074,2.8671,
438027893949,10410.9,1329.9023,481.3882,1,2.9178,1,1152.8106,340.5441,1,2.9444,1,1241.3565,410.9661,2.9311,
438027897949,10414.9,1337.9287,483.2703,1,2.9102,1,1157.9398,357.8296,1,2.921,1,1247.9342,420.5499,2.9156,
438027901949,10418.9,1343.3232,498.5506,1,2.8814,1,1158.023,321.6506,1,2.9906,1,1250.6731,410.1006,2.936,
438027905949,10422.9,1349.5814,492.1409,1,2.8793,1,1162.0599,338.9548,1,2.9462,1,1255.8206,415.5479,2.9127,
438027909949,10426.9,1351.5427,478.771,1,2.935,1,1172.571,363.2298,1,2.901,1,1262.0568,421.0004,2.918,
438027913948,10430.9,1340.8133,492.1393,1,2.9188,1,1166.2516,343.673,1,2.9451,1,1253.5324,417.9062,2.9319,
438027917949,10434.9,1348.0411,494.6154,1,2.9175,1,1178.3486,344.6588,1,2.9562,1,1263.1948,419.6371,2.9369,
438027921949,10438.9,1349.9753,494.529,1,2.9424,1,1174.1749,357.4018,1,2.9188,1,1262.0751,425.9654,2.9306,
438027925948,10442.9,1350.6039,489.1199,1,2.9323,1,1177.4739,365.5367,1,2.8885,1,1264.0389,427.3283,2.9104,
438027929949,10446.9,1349.206,493.0835,1,2.8891,1,1174.8204,349.9173,1,2.922,1,1262.0132,421.5004,2.9056,
438027933949,10450.9,1338.662,494.1153,1,2.9064,1,1165.0459,326.9351,1,3.0111,1,1251.8539,410.5252,2.9588,
438027937948,10454.9,1339.7639,499.6544,1,2.8977,1,1161.6393,341.9358,1,2.9635,1,1250.7016,420.7951,2.9306,
438027941949,10458.9,1342.8484,479.6741,1,2.8945,1,1178.5167,343.8028,1,2.958,1,1260.6825,411.7384,2.9262,
438027945949,10462.9,1333.292,477.9976,1,2.8922,1,1166.5687,343.6348,1,2.9706,1,1249.9303,410.8162,2.9314,
438027949948,10466.9,1339.8625,476.1096,1,2.8927,1,1174.4881,359.5191,1,2.9286,1,1257.1753,417.8143,2.9107,
438027953949,10470.9,1328.2838,487.3401,1,2.9007,1,1160.1275,335.2197,1,2.9982,1,1244.2057,411.2799,2.9494,
438027957949,10474.9,1330.666,481.7951,1,2.9521,1,1175.0196,345.2443,1,2.9809,1,1252.8428,413.5197,2.9665,
438027961948,10478.9,1346.5613,514.0753,1,2.9003,1,1162.8143,331.1765,1,3.005,1,1254.6878,422.6259,2.9527,
438027965948,10482.9,1344.264,507.9331,1,2.8992,1,1176.9922,340.9495,1,2.9848,1,1260.6281,424.4413,2.942,
438027969947,10486.9,1350.8978,496.5018,1,2.8878,1,1174.5676,331.6168,1,3.0131,1,1262.7327,414.0593,2.9504,
438027973946,10490.9,1334.6891,491.9668,1,2.9138,1,1155.3589,334.9673,1,3.0146,1,1245.024,413.467,2.9642,
438027977947,10494.9,1344.0396,496.4245,1,2.8633,1,1158.6313,344.8841,1,2.962,1,1251.3354,420.6543,2.9127,
438027981947,10498.9,1335.2015,505.6049,1,2.8781,1,1171.5286,350.9937,1,2.9597,1,1253.3651,428.2993,2.9189,
438027985946,10502.9,1335.7258,516.6723,1,2.8017,1,1143.1314,307.7659,1,3.0979,1,1239.4286,412.2191,2.9498,
438027989947,10506.9,1314.7034,466.7795,1,2.9381,1,1161.0114,357.4091,1,2.9547,1,1237.8574,412.0943,2.9464,
438027993947,10510.9,1315.6812,485.1,1,2.908,1,1161.0561,325.1317,1,3.0192,1,1238.3687,405.1159,2.9636,
438027997947,10514.9,1330.3828,479.5777,1,2.9307,1,1181.4143,329.5127,1,3.0155,1,1255.8986,404.5452,2.9731,
438028001948,10518.9,1328.544,500.4935,1,2.9171,1,1178.4104,334.4005,1,3.0089,1,1253.4772,417.447,2.963,
438028005948,10522.9,1339.9685,489.7567,1,2.9391,1,1168.6282,335.2006,1,3.0022,1,1254.2983,412.4786,2.9706,
438028009947,10526.9,1341.5497,520.4215,1,2.8208,1,1168.8631,352.1686,1,2.9798,1,1255.2064,436.2951,2.9003,
438028013948,10530.9,1337.9593,482.5168,1,2.9594,1,1169.4955,339.1656,1,2.9862,1,1253.7274,410.8412,2.9728,
438028017948,10534.9,1338.3307,486.2746,1,2.8946,1,1161.8982,342.6365,1,2.9884,1,1250.1144,414.4555,2.9415,
438028021947,10538.9,1337.8084,485.9453,1,2.9074,1,1171.2505,341.8077,1,3.0044,1,1254.5294,413.8765,2.9559,
438028025948,10542.9,1348.1208,479.1821,1,2.9354,1,1139.6957,340.2954,1,3.0065,1,1243.9082,409.7388,2.971,
438028029948,10546.9,1344.5635,480.1522,1,2.901,1,1172.6285,352.27,1,2.9444,1,1258.596,416.2111,2.9227,
438028033947,10550.9,1341.0406,466.1753,1,2.9386,1,1161.1806,349.912,1,2.9953,1,1251.1106,408.0437,2.9669,
438028037948,10554.9,1340.3684,476.6773,1,2.9692,1,1156.6093,349.0007,1,2.9925,1,1248.4888,412.839,2.9809,
438028041948,10558.9,1331.8295,482.5546,1,2.9433,1,1177.7311,345.2315,1,2.9932,1,1254.7803,413.893,2.9683,
438028045947,10562.9,1322.5529,490.1915,1,2.8969,1,1167.429,352.5376,1,2.9689,1,1244.991,421.3646,2.9329,
438028049948,10566.9,1340.6717,475.4352,1,2.9304,1,1166.044,342.9441,1,2.9532,1,1253.3578,409.1897,2.9418,
438028053947,10570.9,1316.2858,469.7976,1,2.9718,1,1171.6003,355.1036,1,2.9774,1,1243.9431,412.4506,2.9746,
438028057946,10574.9,1336.9591,488.586,1,2.9568,1,1179.5288,340.0147,1,3.0356,1,1258.244,414.3004,2.9962,
438028061948,10578.9,1329.6212,485.0836,1,2.9004,1,1181.2531,364.8251,1,2.9584,1,1255.4371,424.9543,2.9294,
438028065948,10582.9,1349.206,473.8524,1,2.9572,1,1180.1674,352.2684,1,2.9759,1,1264.6867,413.0604,2.9665,
438028069947,10586.9,1339.2794,491.1404,1,2.9059,1,1166.9439,340.0088,1,2.9838,1,1253.1116,415.5746,2.9449,
438028073947,10590.9,1335.905,464.9799,1,2.9462,1,1176.632,343.4691,1,2.9885,1,1256.2685,404.2245,2.9674,
438028077948,10594.9,1337.8168,487.8199,1,2.9137,1,1165.8165,358.8963,1,2.9773,1,1251.8167,423.3581,2.9455,
438028081946,10598.9,1343.3755,476.5388,1,2.962,1,1170.1759,323.5542,1,3.0385,1,1256.7757,400.0465,3.0003,
438028085948,10602.9,1334.4091,490.0527,1,2.9535,1,1170.077,332.2185,1,3.0253,1,1252.2431,411.1356,2.9894,
438028089948,10606.9,1327.2227,507.1042,1,2.8966,1,1159.3985,346.2189,1,3.0035,1,1243.3106,426.6615,2.9501,
438028093947,10610.9,1332.2429,511.1188,1,2.8666,1,1164.9858,341.215,1,3.0128,1,1248.6143,426.1669,2.9397,
438028097948,10614.9,1348.6964,490.9646,1,2.9647,1,1157.1935,339.4922,1,3.0078,1,1252.9449,415.2284,2.9863,
438028101948,10618.9,1339.5704,498.8975,1,2.9326,1,1164.6216,332.27,1,3.0325,1,1252.096,415.5838,2.9825,
438028105948,10622.9,1350.7387,502.4408,1,2.9113,1,1147.8797,321.7446,1,3.0558,1,1249.3092,412.0927,2.9836,
438028109947,10626.9,1335.3989,478.5946,1,2.9556,1,1163.1624,349.6242,1,2.9807,1,1249.2807,414.1094,2.9681,
438028113948,10630.9,1349.0408,491.9757,1,2.924,1,1164.0594,352.1477,1,2.9596,1,1256.5501,422.0617,2.9418,
438028117948,10634.9,1352.8518,472.0217,1,2.9605,1,1174.4912,358.1546,1,2.9637,1,1263.6715,415.0881,2.9621,
438028121946,10638.9,1338.9742,492.1049,1,2.9358,1,1160.4916,316.7241,1,3.0462,1,1249.7329,404.4145,2.991,
